revenue_id,revenue_month,customer_id,product_id,revenue_type,opening_mrr_inr,movement_mrr_inr,closing_mrr_inr,recognized_revenue_inr,arr_run_rate_inr
R002902,2025-06-01,C0087,P002,Recurring,300000,0,300000,300000,3600000
R002903,2025-07-01,C0087,P002,Recurring,300000,0,300000,300000,3600000
R002904,2025-08-01,C0087,P002,Recurring,300000,0,300000,300000,3600000
R002905,2025-09-01,C0087,P002,Recurring,300000,0,300000,300000,3600000
R002906,2025-10-01,C0087,P002,Recurring,300000,0,300000,300000,3600000
R002907,2025-11-01,C0087,P002,Recurring,300000,0,300000,300000,3600000
R002908,2025-12-01,C0087,P002,Recurring,300000,0,300000,300000,3600000
R002909,2023-01-01,C0088,P002,Recurring,310000,0,310000,310000,3720000
R002910,2023-02-01,C0088,P002,Recurring,310000,0,310000,310000,3720000
R002911,2023-03-01,C0088,P002,Recurring,310000,0,310000,310000,3720000
R002912,2023-04-01,C0088,P002,Recurring,310000,0,310000,310000,3720000
R002913,2023-05-01,C0088,P002,Recurring,310000,0,310000,310000,3720000
R002914,2023-06-01,C0088,P002,Recurring,310000,0,310000,310000,3720000
R002915,2023-07-01,C0088,P002,Recurring,310000,0,310000,310000,3720000
R002916,2023-08-01,C0088,P002,Recurring,310000,0,310000,310000,3720000
R002917,2023-09-01,C0088,P002,Recurring,310000,0,310000,310000,3720000
R002918,2023-10-01,C0088,P002,Recurring,310000,0,310000,310000,3720000
R002919,2023-11-01,C0088,P002,Recurring,310000,0,310000,310000,3720000
R002920,2023-12-01,C0088,P002,Recurring,310000,0,310000,310000,3720000
R002921,2024-01-01,C0088,P002,Recurring,310000,0,310000,310000,3720000
R002922,2024-06-01,C0088,P002,Reactivation,0,310000,310000,310000,3720000
R002923,2024-07-01,C0088,P002,Recurring,310000,0,310000,310000,3720000
R002924,2024-08-01,C0088,P002,Recurring,310000,0,310000,310000,3720000
R002925,2024-09-01,C0088,P002,Recurring,310000,0,310000,310000,3720000
R002926,2024-10-01,C0088,P002,Recurring,310000,0,310000,310000,3720000
R002927,2024-11-01,C0088,P002,Recurring,310000,0,310000,310000,3720000
R002928,2024-12-01,C0088,P002,Recurring,310000,0,310000,310000,3720000
R002929,2025-01-01,C0088,P002,Recurring,310000,0,310000,310000,3720000
R002930,2025-02-01,C0088,P002,Recurring,310000,0,310000,310000,3720000
R002931,2025-03-01,C0088,P002,Recurring,310000,0,310000,310000,3720000
R002932,2025-04-01,C0088,P002,Recurring,310000,0,310000,310000,3720000
R002933,2025-05-01,C0088,P002,Recurring,310000,0,310000,310000,3720000
R002934,2025-06-01,C0088,P002,Recurring,310000,0,310000,310000,3720000
R002935,2025-07-01,C0088,P002,Recurring,310000,0,310000,310000,3720000
R002936,2025-08-01,C0088,P002,Recurring,310000,0,310000,310000,3720000
R002937,2025-09-01,C0088,P002,Recurring,310000,0,310000,310000,3720000
R002938,2025-10-01,C0088,P002,Recurring,310000,0,310000,310000,3720000
R002939,2025-11-01,C0088,P002,Recurring,310000,0,310000,310000,3720000
R002940,2025-12-01,C0088,P002,Recurring,310000,0,310000,310000,3720000
R002941,2023-01-01,C0089,P002,Recurring,480000,0,480000,480000,5760000
R002942,2023-02-01,C0089,P002,Recurring,480000,0,480000,480000,5760000
R002943,2023-03-01,C0089,P002,Expansion,480000,35000,515000,515000,6180000
R002944,2023-04-01,C0089,P002,Recurring,515000,0,515000,515000,6180000
R002945,2023-05-01,C0089,P002,Recurring,515000,0,515000,515000,6180000
R002946,2023-06-01,C0089,P002,Recurring,515000,0,515000,515000,6180000
R002947,2023-07-01,C0089,P002,Recurring,515000,0,515000,515000,6180000
R002948,2023-08-01,C0089,P002,Recurring,515000,0,515000,515000,6180000
R002949,2023-09-01,C0089,P002,Recurring,515000,0,515000,515000,6180000
R002950,2023-10-01,C0089,P002,Recurring,515000,0,515000,515000,6180000
R002951,2023-11-01,C0089,P002,Recurring,515000,0,515000,515000,6180000
R002952,2023-12-01,C0089,P002,Recurring,515000,0,515000,515000,6180000
R002953,2024-01-01,C0089,P002,Recurring,515000,0,515000,515000,6180000
R002954,2024-02-01,C0089,P002,Recurring,515000,0,515000,515000,6180000
R002955,2024-03-01,C0089,P002,Recurring,515000,0,515000,515000,6180000
R002956,2024-04-01,C0089,P002,Recurring,515000,0,515000,515000,6180000
R002957,2024-05-01,C0089,P002,Recurring,515000,0,515000,515000,6180000
R002958,2024-06-01,C0089,P002,Recurring,515000,0,515000,515000,6180000
R002959,2024-07-01,C0089,P002,Recurring,515000,0,515000,515000,6180000
R002960,2024-08-01,C0089,P002,Recurring,515000,0,515000,515000,6180000
R002961,2024-09-01,C0089,P002,Recurring,515000,0,515000,515000,6180000
R002962,2024-10-01,C0089,P002,Recurring,515000,0,515000,515000,6180000
R002963,2024-11-01,C0089,P002,Recurring,515000,0,515000,515000,6180000
R002964,2024-12-01,C0089,P002,Recurring,515000,0,515000,515000,6180000
R002965,2025-01-01,C0089,P002,Recurring,515000,0,515000,515000,6180000
R002966,2025-02-01,C0089,P002,Recurring,515000,0,515000,515000,6180000
R002967,2025-03-01,C0089,P002,Recurring,515000,0,515000,515000,6180000
R002968,2025-04-01,C0089,P002,Recurring,515000,0,515000,515000,6180000
R002969,2025-05-01,C0089,P002,Recurring,515000,0,515000,515000,6180000
R002970,2025-06-01,C0089,P002,Recurring,515000,0,515000,515000,6180000
R002971,2025-07-01,C0089,P002,Recurring,515000,0,515000,515000,6180000
R002972,2025-08-01,C0089,P002,Recurring,515000,0,515000,515000,6180000
R002973,2025-09-01,C0089,P002,Recurring,515000,0,515000,515000,6180000
R002974,2025-10-01,C0089,P002,Recurring,515000,0,515000,515000,6180000
R002975,2025-11-01,C0089,P002,Recurring,515000,0,515000,515000,6180000
R002976,2025-12-01,C0089,P002,Recurring,515000,0,515000,515000,6180000
R002977,2023-01-01,C0090,P002,Recurring,350000,0,350000,350000,4200000
R002978,2023-02-01,C0090,P002,Recurring,350000,0,350000,350000,4200000
R002979,2023-03-01,C0090,P002,Recurring,350000,0,350000,350000,4200000
R002980,2023-04-01,C0090,P002,Recurring,350000,0,350000,350000,4200000
R002981,2023-05-01,C0090,P002,Recurring,350000,0,350000,350000,4200000
R002982,2023-06-01,C0090,P002,Recurring,350000,0,350000,350000,4200000
R002983,2023-07-01,C0090,P002,Recurring,350000,0,350000,350000,4200000
R002984,2023-08-01,C0090,P002,Recurring,350000,0,350000,350000,4200000
R002985,2023-09-01,C0090,P002,Recurring,350000,0,350000,350000,4200000
R002986,2023-10-01,C0090,P002,Expansion,350000,45000,395000,395000,4740000
R002987,2023-11-01,C0090,P002,Recurring,395000,0,395000,395000,4740000
R002988,2023-12-01,C0090,P002,Recurring,395000,0,395000,395000,4740000
R002989,2024-01-01,C0090,P002,Recurring,395000,0,395000,395000,4740000
R002990,2024-02-01,C0090,P002,Recurring,395000,0,395000,395000,4740000
R002991,2024-03-01,C0090,P002,Recurring,395000,0,395000,395000,4740000
R002992,2024-04-01,C0090,P002,Recurring,395000,0,395000,395000,4740000
R002993,2024-05-01,C0090,P002,Recurring,395000,0,395000,395000,4740000
R002994,2024-06-01,C0090,P002,Recurring,395000,0,395000,395000,4740000
R002995,2024-07-01,C0090,P002,Recurring,395000,0,395000,395000,4740000
R002996,2024-08-01,C0090,P002,Recurring,395000,0,395000,395000,4740000
R002997,2024-09-01,C0090,P002,Recurring,395000,0,395000,395000,4740000
R002998,2024-10-01,C0090,P002,Recurring,395000,0,395000,395000,4740000
R002999,2024-11-01,C0090,P002,Recurring,395000,0,395000,395000,4740000
R003000,2024-12-01,C0090,P002,Recurring,395000,0,395000,395000,4740000
R003001,2025-01-01,C0090,P002,Recurring,395000,0,395000,395000,4740000
R003002,2025-02-01,C0090,P002,Recurring,395000,0,395000,395000,4740000
R003003,2025-03-01,C0090,P002,Recurring,395000,0,395000,395000,4740000
R003004,2025-04-01,C0090,P002,Recurring,395000,0,395000,395000,4740000
R003005,2025-05-01,C0090,P002,Recurring,395000,0,395000,395000,4740000
R003006,2025-06-01,C0090,P002,Recurring,395000,0,395000,395000,4740000
R003007,2025-07-01,C0090,P002,Recurring,395000,0,395000,395000,4740000
R003008,2025-08-01,C0090,P002,Recurring,395000,0,395000,395000,4740000
R003009,2025-09-01,C0090,P002,Recurring,395000,0,395000,395000,4740000
R003010,2025-10-01,C0090,P002,Recurring,395000,0,395000,395000,4740000
R003011,2025-11-01,C0090,P002,Recurring,395000,0,395000,395000,4740000
R003012,2025-12-01,C0090,P002,Recurring,395000,0,395000,395000,4740000
R003013,2023-01-01,C0091,P001,Recurring,95000,0,95000,95000,1140000
R003014,2023-02-01,C0091,P001,Recurring,95000,0,95000,95000,1140000
R003015,2023-03-01,C0091,P001,Recurring,95000,0,95000,95000,1140000
R003016,2023-04-01,C0091,P002,Upgrade,95000,155000,250000,250000,3000000
R003017,2023-05-01,C0091,P002,Recurring,250000,0,250000,250000,3000000
R003018,2023-06-01,C0091,P002,Recurring,250000,0,250000,250000,3000000
R003019,2023-07-01,C0091,P002,Recurring,250000,0,250000,250000,3000000
R003020,2023-08-01,C0091,P002,Recurring,250000,0,250000,250000,3000000
R003021,2023-09-01,C0091,P002,Recurring,250000,0,250000,250000,3000000
R003022,2023-10-01,C0091,P002,Recurring,250000,0,250000,250000,3000000
R003023,2023-11-01,C0091,P002,Recurring,250000,0,250000,250000,3000000
R003024,2023-12-01,C0091,P002,Recurring,250000,0,250000,250000,3000000
R003025,2024-01-01,C0091,P002,Recurring,250000,0,250000,250000,3000000
R003026,2024-02-01,C0091,P002,Recurring,250000,0,250000,250000,3000000
R003027,2024-03-01,C0091,P002,Recurring,250000,0,250000,250000,3000000
R003028,2024-04-01,C0091,P002,Recurring,250000,0,250000,250000,3000000
R003029,2024-05-01,C0091,P002,Recurring,250000,0,250000,250000,3000000
R003030,2024-06-01,C0091,P002,Recurring,250000,0,250000,250000,3000000
R003031,2024-07-01,C0091,P002,Recurring,250000,0,250000,250000,3000000
R003032,2024-08-01,C0091,P002,Recurring,250000,0,250000,250000,3000000
R003033,2024-09-01,C0091,P002,Recurring,250000,0,250000,250000,3000000
R003034,2024-10-01,C0091,P002,Recurring,250000,0,250000,250000,3000000
R003035,2024-11-01,C0091,P002,Recurring,250000,0,250000,250000,3000000
R003036,2024-12-01,C0091,P002,Recurring,250000,0,250000,250000,3000000
R003037,2025-01-01,C0091,P002,Recurring,250000,0,250000,250000,3000000
R003038,2025-02-01,C0091,P002,Recurring,250000,0,250000,250000,3000000
R003039,2025-03-01,C0091,P002,Recurring,250000,0,250000,250000,3000000
R003040,2025-04-01,C0091,P002,Recurring,250000,0,250000,250000,3000000
R003041,2025-05-01,C0091,P002,Recurring,250000,0,250000,250000,3000000
R003042,2025-06-01,C0091,P002,Recurring,250000,0,250000,250000,3000000
R003043,2025-07-01,C0091,P002,Recurring,250000,0,250000,250000,3000000
R003044,2025-08-01,C0091,P002,Recurring,250000,0,250000,250000,3000000
R003045,2025-09-01,C0091,P002,Recurring,250000,0,250000,250000,3000000
R003046,2025-10-01,C0091,P002,Recurring,250000,0,250000,250000,3000000
R003047,2025-11-01,C0091,P002,Recurring,250000,0,250000,250000,3000000
R003048,2025-12-01,C0091,P002,Recurring,250000,0,250000,250000,3000000
R003049,2023-01-01,C0092,P001,Recurring,95000,0,95000,95000,1140000
R003050,2023-02-01,C0092,P001,Recurring,95000,0,95000,95000,1140000
R003051,2023-03-01,C0092,P001,Recurring,95000,0,95000,95000,1140000
R003052,2023-04-01,C0092,P001,Recurring,95000,0,95000,95000,1140000
R003053,2023-05-01,C0092,P001,Recurring,95000,0,95000,95000,1140000
R003054,2023-06-01,C0092,P001,Recurring,95000,0,95000,95000,1140000
R003055,2023-07-01,C0092,P001,Recurring,95000,0,95000,95000,1140000
R003056,2023-08-01,C0092,P001,Recurring,95000,0,95000,95000,1140000
R003057,2023-09-01,C0092,P001,Recurring,95000,0,95000,95000,1140000
R003058,2023-10-01,C0092,P001,Recurring,95000,0,95000,95000,1140000
R003059,2023-11-01,C0092,P001,Recurring,95000,0,95000,95000,1140000
R003060,2023-12-01,C0092,P001,Recurring,95000,0,95000,95000,1140000
R003061,2024-01-01,C0092,P001,Recurring,95000,0,95000,95000,1140000
R003062,2024-02-01,C0092,P001,Recurring,95000,0,95000,95000,1140000
R003063,2024-03-01,C0092,P001,Recurring,95000,0,95000,95000,1140000
R003064,2024-04-01,C0092,P001,Recurring,95000,0,95000,95000,1140000
R003065,2024-05-01,C0092,P001,Recurring,95000,0,95000,95000,1140000
R003066,2024-06-01,C0092,P001,Recurring,95000,0,95000,95000,1140000
R003067,2024-07-01,C0092,P001,Recurring,95000,0,95000,95000,1140000
R003068,2023-01-01,C0093,P001,Recurring,115000,0,115000,115000,1380000
R003069,2023-02-01,C0093,P001,Recurring,115000,0,115000,115000,1380000
R003070,2023-03-01,C0093,P001,Recurring,115000,0,115000,115000,1380000
R003071,2023-04-01,C0093,P001,Recurring,115000,0,115000,115000,1380000
R003072,2023-05-01,C0093,P001,Recurring,115000,0,115000,115000,1380000
R003073,2023-06-01,C0093,P001,Recurring,115000,0,115000,115000,1380000
R003074,2023-07-01,C0093,P001,Recurring,115000,0,115000,115000,1380000
R003075,2023-08-01,C0093,P001,Recurring,115000,0,115000,115000,1380000
R003076,2023-09-01,C0093,P001,Recurring,115000,0,115000,115000,1380000
R003077,2023-10-01,C0093,P001,Recurring,115000,0,115000,115000,1380000
R003078,2023-11-01,C0093,P001,Recurring,115000,0,115000,115000,1380000
R003079,2023-12-01,C0093,P001,Recurring,115000,0,115000,115000,1380000
R003080,2024-01-01,C0093,P001,Recurring,115000,0,115000,115000,1380000
R003081,2024-02-01,C0093,P001,Recurring,115000,0,115000,115000,1380000
R003082,2024-03-01,C0093,P001,Recurring,115000,0,115000,115000,1380000
R003083,2024-04-01,C0093,P001,Recurring,115000,0,115000,115000,1380000
R003084,2024-05-01,C0093,P001,Recurring,115000,0,115000,115000,1380000
R003085,2024-06-01,C0093,P001,Recurring,115000,0,115000,115000,1380000
R003086,2024-07-01,C0093,P001,Recurring,115000,0,115000,115000,1380000
R003087,2024-08-01,C0093,P001,Recurring,115000,0,115000,115000,1380000
R003088,2024-09-01,C0093,P001,Recurring,115000,0,115000,115000,1380000
R003089,2024-10-01,C0093,P001,Recurring,115000,0,115000,115000,1380000
R003090,2024-11-01,C0093,P001,Recurring,115000,0,115000,115000,1380000
R003091,2024-12-01,C0093,P001,Recurring,115000,0,115000,115000,1380000
R003092,2025-01-01,C0093,P001,Recurring,115000,0,115000,115000,1380000
R003093,2025-02-01,C0093,P001,Recurring,115000,0,115000,115000,1380000
R003094,2025-03-01,C0093,P001,Recurring,115000,0,115000,115000,1380000
R003095,2025-04-01,C0093,P001,Recurring,115000,0,115000,115000,1380000
R003096,2025-05-01,C0093,P001,Recurring,115000,0,115000,115000,1380000
R003097,2025-06-01,C0093,P001,Recurring,115000,0,115000,115000,1380000
R003098,2025-07-01,C0093,P001,Recurring,115000,0,115000,115000,1380000
R003099,2025-08-01,C0093,P001,Recurring,115000,0,115000,115000,1380000
R003100,2025-09-01,C0093,P001,Recurring,115000,0,115000,115000,1380000
R003101,2025-10-01,C0093,P001,Recurring,115000,0,115000,115000,1380000
R003102,2025-11-01,C0093,P001,Recurring,115000,0,115000,115000,1380000
R003103,2025-12-01,C0093,P001,Recurring,115000,0,115000,115000,1380000
R003104,2023-01-01,C0094,P001,Recurring,165000,0,165000,165000,1980000
R003105,2023-02-01,C0094,P001,Recurring,165000,0,165000,165000,1980000
R003106,2023-03-01,C0094,P001,Recurring,165000,0,165000,165000,1980000
R003107,2023-04-01,C0094,P001,Recurring,165000,0,165000,165000,1980000
R003108,2023-05-01,C0094,P001,Recurring,165000,0,165000,165000,1980000
R003109,2023-06-01,C0094,P001,Recurring,165000,0,165000,165000,1980000
R003110,2023-07-01,C0094,P001,Recurring,165000,0,165000,165000,1980000
R003111,2023-08-01,C0094,P001,Recurring,165000,0,165000,165000,1980000
R003112,2023-09-01,C0094,P001,Recurring,165000,0,165000,165000,1980000
R003113,2023-10-01,C0094,P001,Recurring,165000,0,165000,165000,1980000
R003114,2023-11-01,C0094,P001,Recurring,165000,0,165000,165000,1980000
R003115,2023-12-01,C0094,P001,Recurring,165000,0,165000,165000,1980000
R003116,2024-01-01,C0094,P001,Recurring,165000,0,165000,165000,1980000
R003117,2024-02-01,C0094,P001,Recurring,165000,0,165000,165000,1980000
R003118,2024-03-01,C0094,P001,Recurring,165000,0,165000,165000,1980000
R003119,2024-04-01,C0094,P001,Recurring,165000,0,165000,165000,1980000
R003120,2024-05-01,C0094,P001,Recurring,165000,0,165000,165000,1980000
R003121,2024-06-01,C0094,P001,Recurring,165000,0,165000,165000,1980000
R003122,2024-07-01,C0094,P001,Recurring,165000,0,165000,165000,1980000
R003123,2024-08-01,C0094,P001,Recurring,165000,0,165000,165000,1980000
R003124,2024-09-01,C0094,P001,Recurring,165000,0,165000,165000,1980000
R003125,2024-10-01,C0094,P001,Recurring,165000,0,165000,165000,1980000
R003126,2024-11-01,C0094,P001,Recurring,165000,0,165000,165000,1980000
R003127,2024-12-01,C0094,P001,Recurring,165000,0,165000,165000,1980000
R003128,2025-01-01,C0094,P001,Recurring,165000,0,165000,165000,1980000
R003129,2025-02-01,C0094,P001,Recurring,165000,0,165000,165000,1980000
R003130,2025-03-01,C0094,P001,Recurring,165000,0,165000,165000,1980000
R003131,2025-04-01,C0094,P001,Recurring,165000,0,165000,165000,1980000
R003132,2025-05-01,C0094,P001,Recurring,165000,0,165000,165000,1980000
R003133,2025-06-01,C0094,P001,Recurring,165000,0,165000,165000,1980000
R003134,2025-07-01,C0094,P001,Recurring,165000,0,165000,165000,1980000
R003135,2025-08-01,C0094,P001,Recurring,165000,0,165000,165000,1980000
R003136,2025-09-01,C0094,P001,Recurring,165000,0,165000,165000,1980000
R003137,2025-10-01,C0094,P001,Recurring,165000,0,165000,165000,1980000
R003138,2025-11-01,C0094,P001,Recurring,165000,0,165000,165000,1980000
R003139,2025-12-01,C0094,P001,Recurring,165000,0,165000,165000,1980000
R003140,2023-01-01,C0095,P001,Recurring,130000,0,130000,130000,1560000
R003141,2023-02-01,C0095,P001,Recurring,130000,0,130000,130000,1560000
R003142,2023-03-01,C0095,P001,Recurring,130000,0,130000,130000,1560000
R003143,2023-04-01,C0095,P001,Recurring,130000,0,130000,130000,1560000
R003144,2023-05-01,C0095,P001,Recurring,130000,0,130000,130000,1560000
R003145,2023-06-01,C0095,P001,Recurring,130000,0,130000,130000,1560000
R003146,2023-07-01,C0095,P001,Recurring,130000,0,130000,130000,1560000
R003147,2023-08-01,C0095,P001,Recurring,130000,0,130000,130000,1560000
R003148,2023-09-01,C0095,P001,Expansion,130000,10000,140000,140000,1680000
R003149,2023-10-01,C0095,P001,Recurring,140000,0,140000,140000,1680000
R003150,2023-11-01,C0095,P001,Recurring,140000,0,140000,140000,1680000
R003151,2023-12-01,C0095,P001,Recurring,140000,0,140000,140000,1680000
R003152,2024-01-01,C0095,P001,Recurring,140000,0,140000,140000,1680000
R003153,2024-02-01,C0095,P001,Recurring,140000,0,140000,140000,1680000
R003154,2024-03-01,C0095,P001,Recurring,140000,0,140000,140000,1680000
R003155,2024-04-01,C0095,P001,Recurring,140000,0,140000,140000,1680000
R003156,2024-05-01,C0095,P002,Upgrade,140000,140000,280000,280000,3360000
R003157,2024-06-01,C0095,P002,Recurring,280000,0,280000,280000,3360000
R003158,2024-07-01,C0095,P002,Recurring,280000,0,280000,280000,3360000
R003159,2024-08-01,C0095,P002,Recurring,280000,0,280000,280000,3360000
R003160,2024-09-01,C0095,P002,Recurring,280000,0,280000,280000,3360000
R003161,2024-10-01,C0095,P002,Recurring,280000,0,280000,280000,3360000
R003162,2024-11-01,C0095,P002,Expansion,280000,20000,300000,300000,3600000
